"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Chordata","Actinopterygii","Perciformes","Epinephelidae","Hyporthodus","Hyporthodus flavolimbatus","","Hyporthodus flavolimbatus","(Poey, 1865)","cherne-amarelo, cherne-galha-amarela, garoupa","Peixes Marinhos (ósseos)","11/2019","Em Perigo","","A4bd","Hyporthodus flavolimbatus, o cherne-galha-amarela, ocorre ao longo do Atlântico ocidental, da Carolina do Norte (EUA) ao sul do Brasil, onde foi registrada no Pará e da Bahia ao Rio Grande do Sul, entre 57 e 365 m de profundidade. A espécie é principalmente capturada ao longo de sua distribuição no Brasil pelo espinhel de fundo, havendo também registros de captura pelas pescarias de arrasto, linha de mão, pargueira, emalhe e na pesca amadora. Suas características biológicas, como vida longa (85 anos), hermafroditismo e maturação tardia, a tornam especialmente susceptível aos efeitos negativos da pesca excessiva e/ou desordenada. Em geral, a espécie é desembarcada na categoria ""cherne"" ou ""chernes-agrupados"" e considerou-se que os declínios no volume desta categoria ao longo do tempo, devem ser proporcionais à abundância desta espécie. Dados de desembarque de linheiros no Rio Grande do Sul indicam declínios na ordem de 70% na categoria ""cherne"", que inclui H. flavolimbatus, entre 1979 e 2003. Por sua vez, dados de rendimento por viagem (kg/viagem) do espinhel de fundo do grupo ""chernes-agrupados"" e ""cherne-galha-amarela"", em que a espécie está inserida, para os Estados de Santa Catarina e São Paulo, indicam quedas entre 70 e mais de 90% para o período de 1998 a 2019. Sendo assim, considerando os declínios identificados, que a pesca deva atuar nas principais áreas de concentração da espécie no Brasil (entre o Rio de Janeiro e Rio Grande do Sul), e que os índices de abundâncias originários dos desembarques devam representar um cenário similar ao longo desta distribuição no sudeste e sul desde a década de 1970, suspeita-se que estes declínios correspondam à uma redução no tamanho populacional que deva estar por volta de 80%, em uma janela temporal no passado de 41 anos. Acredita-se que esse declínio possa continuar nas próximas gerações (99 anos), abarcando os três tempos geracionais, no mínimo mantendo-se nos níveis considerados, sem recuperação efetiva da população, em função dos níveis de exploração atuais, caso não haja medidas de ordenamento pesqueiro que reduzam as capturas incidentais. Portanto, Hyporthodus flavolimbatus foi categorizada como Em Perigo (EN) pelo critério A4bd.","Não","Não","Alagoas, Amapá, Bahia, Ceará, Espírito Santo, Maranhão, Pará, Paraíba, Paraná, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Rio Grande do Sul, Santa Catarina, São Paulo, Sergipe","|Nordeste|Norte|Sudeste|Sul|","Sistema Costeiro-Marinho","","","APA MARINHA DO LITORAL CENTRO, PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","","Desconhecido","Declinando","5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.2 - Captura intencional - larga escala
5.4.2.2 - Linha de mão
5 - Uso de recursos biológicos
5.4.2.6 - Arrasto
5.4.2.6.2 - Arrasto duplo
5 - Uso de recursos biológicos
5.4.2.7 - Emalhe
5.4.2.7.1 - Emalhe de fundo
5 - Uso de recursos biológicos
5.4.2.8 - Espinhel
5.4.2.8.2 - Espinhel de fundo
5 - Uso de recursos biológicos
5.4.5 - Captura indireta - subsistência/pequena escala
5.4.5.2 - Aparelho primitivo
5.4.5.2.1 - Arpão
5 - Uso de recursos biológicos
5.4.5.3 - Aparelho com anzol
5.4.5.3.5 - Linha de fundo e linha de mão
9 - Poluição
9.2 - Industrial
9.2.1 - Derramamento de óleo
9 - Poluição
9.2.3 - Contaminação por metais pesados","1 - Alimentação humana
1.1 - Caça de subsistência
1 - Alimentação humana
1.2 - Caça para comércio
1 - Alimentação humana
1.7 - Pesca artesanal
1 - Alimentação humana
1.8 - Pesca industrial","Controle e fiscalização, Criação de áreas protegidas, Instrumentos de gestão","","","","57 , 365"
"Animalia","Chordata","Actinopterygii","Perciformes","Epinephelidae","Hyporthodus","Hyporthodus nigritus","","Hyporthodus nigritus","(Holbrook, 1855)","cherne-negro, cherne-queimado, cherne-verdadeiro, mero-negro","Peixes Marinhos (ósseos)","11/2019","Em Perigo","","A4bd","Hyporthodus nigritus, o cherne-negro, ocorre no Atlântico ocidental entre Massachusetts (EUA) e o sul do Brasil, incluindo o Golfo do México e o Caribe. No Brasil, é registrada no Amapá e Pará, no Arquipélago de Fernando de Noronha, Ceará, e do Espírito Santo ao Rio Grande do Sul, entre 55 e 525 m de profundidade. A espécie é principalmente capturada ao longo de sua distribuição pelo espinhel de fundo, havendo também registros de captura pelas pescarias de arrasto, linha de mão, pargueira e emalhe. Entre 2000 e 2003, existiu uma pescaria direcionada ao camarão-carabineiro, que teve a espécie como fauna acompanhante no platô do Ceará e na cadeia de Fernando de Noronha, que colapsou em três anos. Ao longo de sua distribuição há relatos de diminuições drásticas das pescarias artesanais que tinham esta espécie dentre suas capturas, tornando-se pouco conhecida entre os pescadores mais novos. Os dados disponíveis de rendimento por viagem (LPUE) do grupo ""chernes"" e ""chernes-agrupados"" no qual a espécie está inserida, para os Estados de Santa Catarina e São Paulo indicam que entre 1998 e 2019 houve declínio nestes índices entre 70 e mais de 90%. Também foi observada redução do tamanho médio de indivíduos capturados em parte de sua distribuição. Sendo assim, suspeita-se uma redução que se aproximaria de 80% do tamanho populacional em uma janela temporal no passado de 24 anos e no futuro de 71 anos, compondo três tempo geracionais da espécie (95 anos). Por estas razões, Hyporthodus nigritus foi categorizada como Em Perigo (EN) pelo critério A4bd.","Não","Sim","Amapá, Ceará, Espírito Santo, Pará, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo","|Nordeste|Norte|Sudeste|Sul|","Sistema Costeiro-Marinho","","APA Cananéia-Iguape-Peruíbe, APA Fernando de Noronha, PARNA Marinho das Ilhas dos Currais","APA MARINHA DO LITORAL NORTE","","Desconhecido","Declinando","5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.1 - Captura intencional - subsistência/pequena escala
5.4.1.3 - Aparelho com anzol
5.4.1.3.3 - Espinhel fixo de fundo
5 - Uso de recursos biológicos
5.4.1.3.5 - Linha de fundo e linha de mão
5 - Uso de recursos biológicos
5.4.1.6 - Arrasto
5.4.1.6.1 - Arrasto simples
5 - Uso de recursos biológicos
5.4.1.6.2 - Arrasto duplo
5 - Uso de recursos biológicos
5.4.1.6.4 - Arrasto de parelha
5 - Uso de recursos biológicos
5.4.1.7 - Emalhe
5.4.1.7.1 - Emalhe de fundo
5 - Uso de recursos biológicos
5.4.2 - Captura intencional - larga escala
5.4.2.2 - Linha de mão
5 - Uso de recursos biológicos
5.4.2.6 - Arrasto
5.4.2.6.1 - Arrasto simples
5 - Uso de recursos biológicos
5.4.2.6.2 - Arrasto duplo
5 - Uso de recursos biológicos
5.4.2.6.3 - Arrasto de parelha
5 - Uso de recursos biológicos
5.4.2.7 - Emalhe
5.4.2.7.1 - Emalhe de fundo
5 - Uso de recursos biológicos
5.4.2.7.3 - Emalhe de meia-água
5 - Uso de recursos biológicos
5.4.2.8 - Espinhel
5.4.2.8.2 - Espinhel de fundo","1 - Alimentação humana
1.5 - Pesca de subsistência
1 - Alimentação humana
1.7 - Pesca artesanal
1.7.3 - Aparelho com anzol
1.7.3.5 - Linha de fundo e linha de mão
1 - Alimentação humana
1.8 - Pesca industrial
1.8.2 - Linha de mão
1 - Alimentação humana
1.8.8 - Espinhel
1.8.8.2 - Espinhel de fundo","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para Conservação dos Ambientes Coralíneos do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","","55 , 525"
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias alternatus","","Hypsolebias alternatus","(Costa & Brasil, 1994)","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B1ab(iii)+2ab(iii)","Hypsolebias alternatus é endêmica do Brasil e conhecida de poças temporárias nas várzeas do rio Paracatu e afluentes, em três localidades, no município de Brasilândia de Minas, oeste do estado de Minas Gerais. Indivíduos foram coletados em 2015 e 2018 em duas dessas localidades. A localidade-tipo ainda existe, mas as poças foram gradativamente fragmentadas por estradas e a vegetação do entorno foi destruída. A principal ameaça à espécie é a dinâmica das estradas e acessos às fazendas da região. Além disso, atividades agropecuárias e o avanço da urbanização representam impactos adicionais. A extensão de ocorrência (EOO) foi calculada em 386 km2, a área de ocupação (AOO) em 12 km2, com duas localizações identificadas (duas localidades nas proximidades da localidade-tipo foram consideradas uma única localização) e declínio continuado da qualidade de hábitat. Por isso, H. alternatus foi categorizada como Em Perigo (EN) pelos critérios B1ab(iii)+2ab(iii).","Sim","Sim","Minas Gerais","|Sudeste|","Cerrado","Sub-bacia São Francisco Médio","","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.1 - Captação de água de superfície - uso doméstico
7 - Modificações nos sistemas naturais
7.2.3 - Captação de água de superfície - uso na agricultura
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias carlettoi","","Hypsolebias carlettoi","(Costa & Nielsen, 2004)","Peixe anual, Peixe das nuvens","Peixes Continentais","05/2019","Em Perigo","","B1ab(ii,iii)+2ab(ii,iii)","Hypsolebias carlettoi é endêmica do Brasil, encontrada em poças temporárias próximas ao município de Guanambi, e também ao longo da estrada que liga a cidade ao município de Malhada, estado da Bahia. A extensão de ocorrência (EOO) é de 658 km², e a área de ocupação (AOO) é de 12 km². A região, bastante alterada, é ocupada por fazendas de gado, com escavação e aproveitamento de alagados para dessedentação animal, além de pisciculturas, o que caracteriza declínio continuado da qualidade do habitat. As poças do entorno da localidade-tipo, situadas em uma propriedade rural privada, foram convertidas artificialmente em uma única poça, mais profunda, entre 2015 e 2016, e as consequências desse impacto para essa subpopulação são desconhecidas. A pressão de coleta por aquaristas também é uma ameaça real à espécie. Os efeitos da pecuária foram considerados a ameaça principal, de modo que foram identificadas três localizações (poças do entorno da propriedade rural 1 e 2, e poça próxima à cidade de Guanambi). Dessa forma, Hypsolebias carlettoi foi categorizada como Em Perigo (EN) pelos critérios B1+2ab(ii,iii).","Sim","Sim","Bahia","|Nordeste|","Caatinga","Sub-bacia São Francisco Médio","","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
2 - Agropecuária e Aquacultura
2.4 - Aquacultura marinha e de água doce
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.1 - Captura intencional - subsistência/pequena escala
5.4.1.6 - Arrasto
5.4.1.6.1 - Arrasto simples
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.11 - Represas (tamanho desconhecido)","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias flavicaudatus","","Hypsolebias flavicaudatus","(Costa & Brasil, 1990)","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B1ab(ii,iii)+2ab(ii,iii)","Hypsolebias flavicaudatus é endêmica do Brasil, habita poças temporárias ao longo das várzeas do médio rio São Francisco. Sua localidade-tipo está situada no município de Petrolina, próximo à sede da cidade de Lagoa Grande, estado de Pernambuco, no bioma da Caatinga. Existem dois novos registros, um no município de Petrolina/PE e outro em Juazeiro/BA. A região da localidade-tipo foi extremamente impactada por desmatamento, vinicultura e fruticultura, caracterizando declínio continuado da qualidade do habitat. Em 2010, foram registrados apenas dois indivíduos da espécie. No entanto, existem diversos relatos não documentados de coletores sobre a sua captura. A extensão de ocorrência calculada pelo MPC é de 72 km2, e a área de ocupação conhecida da espécie é de 12 km&sup2;. Considerando os impactos das atividades agrícolas como principal ameaça, foram identificadas três localizações (cada localidade foi considerada uma localização). Portanto, Hypsolebias flavicaudatus foi categorizada como Em Perigo (EN) pelos critérios B1+2ab(ii,iii).","Sim","Sim","Bahia, Pernambuco","|Nordeste|","Caatinga","Sub-bacia São Francisco Submédio","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias gardneri","","","Costa, Amorim & Mattos, 2018","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B1ab(iii)+2ab(iii)","Hypsolebias gardneri é endêmica do Brasil e conhecida de cinco alagados temporários no trecho médio da bacia do rio São Francisco, no município de Malhada, estado da Bahia. Foi desmembrada a partir do complexo de espécies H. magnificus e apresenta grande interesse para aquariofilia. A principal ameaça é a destruição de hábitat pela conversão de áreas para atividades agropecuárias, que se intensificaram nas últimas décadas. A extensão de ocorrência (EOO) foi calculada em 431 km2, a área de ocupação em 12 km2, com cinco localizações e declínio continuado na qualidade do hábitat em função dos impactos identificados. Por isso, H. gardneri foi categorizada como Em Perigo (EN) pelos critérios B1ab(iii)+2ab(iii).","Sim","Sim","Bahia","|Nordeste|","Cerrado","Sub-bacia São Francisco Médio","","","","Não","Desconhecida","11 - Mudanças e extremos climáticos
11.1 - Mudança/alteração de habitat
2 - Agropecuária e Aquacultura","","","","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias ghisolfii","","Hypsolebias ghisolfii","(Costa, Cyrino & Nielsen, 1996)","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B1ab(ii,iii,iv)+2ab(ii,iii,iv)","Hypsolebias ghisolfii é endêmica do Brasil e vive em alagados temporários nas várzeas da drenagem do rio das Rãs, bacia do rio São Francisco, estado da Bahia. No passado, era bastante abundante, encontrada em dezenas de poças numa ampla área, comumente em simpatria com H. fulminantis e C. leptocephalus. Os ambientes foram bastante alterados na região da localidade-tipo, com redução significativa de indivíduos, tornando a espécie ainda mais vulnerável. Atualmente é conhecida de apenas três alagados. A principal ameaça é a destruição de hábitat pela expansão urbana. Além disso, a atividade agrícola e a pressão de coleta por aquaristas representam impactos adicionais. A extensão de ocorrência (EOO) foi calculada em 1.642 km2, a área de ocupação (AOO) em 12 km2, com três localizações e declínio continuado da área de ocupação, qualidade do hábitat e número de subpopulações em função dos impactos identificados. Por isso, H. ghisolfii foi categorizada como Em Perigo (EN) pelos critérios B1ab(ii,iii,iv)+2ab(ii,iii,iv).","Sim","Sim","Bahia","|Nordeste|","Caatinga","Sub-bacia São Francisco Médio","","","","Não","Declinando","1 - Desenvolvimento residencial e comercial
1.2 - Áreas comerciais e industriais
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.3 - Captura intencional - comércio internacional
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.3 - Captação de água de superfície - uso na agricultura
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Espécies Ameaçadas de Extinção da Fauna Aquática da Bacia do Rio São Francisco, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias hellneri","","Hypsolebias hellneri","(Berkenkamp, 1993)","Peixe anual","Peixes Continentais","06/2020","Em Perigo","","B1ab(ii,iii,iv)","Hypsolebias hellneri é endêmica do Brasil e ocorre em poças temporárias próximas ao rio São Francisco, entre os municípios de Malhada e São Francisco, estados da Bahia e Minas Gerais. A extensão de ocorrência foi calculada pelo MPC e resultou em 2.183 km2. Era abundante desde São Francisco até Manga, na várzea do rio São Francisco, mas praticamente todas as subpopulações desapareceram nesse eixo, restando, até 2011, uma subpopulação em Itacarambi/MG, uma em Mocambinho/MG e outra pequena subpopulação perto de Malhada/BA. Em 2015, a espécie foi novamente registrada em São Francisco. A principal ameaça que incorre sobre a espécie é a destruição de seu habitat ligada ao desenvolvimento agrícola, resultante da drenagem das áreas alagáveis do rio São Francisco ou em sua contaminação por pesticidas. Além do desmatamento, a pressão de coleta por aquaristas é uma ameaça real à espécie. Em função da intensa ocupação das áreas de várzea do rio São Francisco, considera-se que a fragmentação do habitat de fato segmentou a população de H. hellneri. Portanto, foi categorizada como Em Perigo (EN) pelos critérios B1ab(ii,iii,iv).","Sim","Sim","Bahia, Minas Gerais","|Nordeste|Sudeste|","Caatinga, Cerrado","Sub-bacia São Francisco Médio","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.3 - Captura intencional - comércio internacional
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Espécies Ameaçadas de Extinção da Fauna Aquática da Bacia do Rio São Francisco, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias igneus","","Hypsolebias igneus","(Costa, 2000)","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B2ab(ii,iii)","Hypsolebias igneus é endêmica do Brasil e ocorre na planície de inundação da margem esquerda do rio São Francisco, no município de Barra, estado da Bahia. A principal ameaça identificada à espécie é a destruição do hábitat pela expansão da atividade agrícola. Além disso, a captura por aquaristas representa um impacto adicional. Abundante à época de sua descrição no ano 2000, seus ambientes sofreram reduções em função do desmatamento para atividades agrícolas, sendo a localidade-tipo destruída e, atualmente, a espécie restringe-se a uma região com apenas duas lagoas temporárias e um alagado também temporário, distante 10 km ao norte da localidade-tipo, descoberto em 2015. A área de ocupação (AOO) foi calculada em 8 km2, com duas localizações e declínio continuado da área de ocupação e qualidade do hábitat em função do uso e ocupação do solo pelas atividades agrícolas, acrescido da captura para o comércio aquarista. Por isso, H. igneus foi categorizada como Em Perigo (EN) pelo critério B2ab(ii,iii).","Sim","Sim","Bahia","|Nordeste|","Cerrado","Sub-bacia São Francisco Médio","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.3 - Captura intencional - comércio internacional
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias macaubensis","","Hypsolebias macaubensis","(Costa & Suzart, 2006)","Peixe anual, Peixe das nuvens","Peixes Continentais","05/2019","Em Perigo","","B2ab(ii,iii,iv)","Hypsolebias macaubensis é endêmica do Brasil e conhecida de apenas três poças temporárias, fora de áreas protegidas, às margens de uma estrada vicinal, perto da cidade de Macaúbas, drenagem do rio Paramirim, bacia do rio São Francisco, estado da Bahia. A principal ameaça identificada é a destruição do habitat em virtude das atividades agropecuárias. Sabe-se que uma das lagoas foi aterrada, restringindo ainda mais sua área de ocorrência. Nesse contexto, a Área de Ocupação (AOO) foi calculada em 4 km&sup2;, sendo identificadas duas localizações e declínio continuado na área de ocupação, na qualidade do hábitat e no número de sub-populações. Portanto, H. macaubensis foi categorizada como Em Perigo (EN) pelo critério B2ab(ii,iii,iv).","Sim","Sim","Bahia","|Nordeste|","Caatinga","Sub-bacia São Francisco Médio","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias magnificus","","Hypsolebias magnificus","(Costa & Brasil, 1991)","Peixe anual","Peixes Continentais","05/2019","Em Perigo","","B1ab(ii,iii,iv)+2ab(ii,iii,iv)","Hypsolebias magnificus é endêmica do Brasil, ocorre em poças temporárias próximas ao rio São Francisco, entre as cidades de Jaíba e Manga, e um registro à leste, no município de Gameleiras (localidade de Gado Bravo), em 2006, no estado de Minas Gerais. A principal ameaça à espécie é a destruição de seu hábitat pela expansão urbana e de atividades agropecuárias, que se intensificaram nas últimas décadas. Além disso, a pressão de coleta por aquaristas é uma ameaça real, sendo uma das espécies mais exuberantes de rivulídeos. À época de sua descrição, apresentava subpopulações abundantes, mas muitas delas desapareceram nesse eixo, o que representa um forte indício de fragmentação severa da população. A extensão de ocorrência (EOO) foi calculada em 4.668 km2 e a área de ocupação em 24 km2, com declínio continuado da área de ocupação, qualidade do habitat e número de subpopulações. A despeito de H. magnificus se tratar de um complexo de espécies, do qual duas novas espécies foram descritas em 2018, a maior parte dos registros confirmados datam da década de 1990. Por isso, H. magnificus foi categorizada como Em Perigo (EN) pelos critérios B1ab(ii,iii,iv)+2ab(ii,iii,iv).","Sim","Sim","Bahia, Minas Gerais","|Nordeste|Sudeste|","Caatinga, Cerrado","Sub-bacia São Francisco Médio","","","RPPN Fazenda Ressaca","Não","Declinando","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.3 - Captura intencional - comércio internacional
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Espécies Ameaçadas de Extinção da Fauna Aquática da Bacia do Rio São Francisco, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção, Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Rivulidae","Hypsolebias","Hypsolebias multiradiatus","","Hypsolebias multiradiatus","(Costa & Brasil, 1994)","annual fish, killifish, pearl fish, peixe anual, Peixe das nuvens","Peixes Continentais","10/2022","Em Perigo","","B1ab(iii)+2ab(iii)","Hypsolebias multiradiatus é endêmica do Brasil e conhecida da localidade-tipo e mais um registro na mesma região, à margem esquerda do médio rio Tocantins, em Brejinho de Nazaré, estado do Tocantins. É uma espécie de peixe anual que habita poças temporárias. Considerando os potenciais habitats disponíveis, sua Extensão de Ocorrência (EOO) foi calculada em 1.387 km2 e sua Área de Ocupação (AOO) em 36 km2. Atualmente a principal ameaça à sobrevivência da espécie é a ocupação agropecuária no entorno das poças onde ainda ocorre, podendo levar a perda total do habitat em casos extremos, como o assoreamento da poça e perda completa da qualidade de água (agrotóxicos), assim como causar o declínio continuado do habitat. Levando em consideração a fragilidade e as dimensões reduzidas do habitat da espécie, e a ocupação agropecuária da região, as duas poças onde há registro da espécie foram consideradas duas localizações. Portanto, H. multiradiatus foi categorizada como Em Perigo (EN), pelo critério B1ab(iii) +2ab(iii).","Sim","Sim","Tocantins","|Norte|","Cerrado","Sub-bacia Tocantins Alto","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes Rivulídeos Ameaçados de Extinção","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
